Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
878,C,Naypyitaw,Normal,Female,Fashion accessories,60.65,8,24.26,509.46,05-25-2019,9,,485.2,4.761904762,24.26,2.8
879,B,Mandalay,Normal,Female,Food and beverages,3.88,1,0.194,4.074,06-06-2019,9,Cash,3.88,4.761904762,0.194,8
880,B,Yangon,Normal,Female,Sports and travel,15.08,9,6.786,142.506,06-13-2019,10,Credit card,135.72,4.761904762,6.786,5.7
881,C,Yangon,Normal,Female,Health and beauty,10.24,8,4.096,86.016,05-03-2019,18,Cash,81.92,4.761904762,4.096,1.8
882,B,Yangon,Member,Male,Sports and travel,83.69,9,37.6605,790.8705,04-16-2019,21,Ewallet,753.21,4.761904762,37.6605,5.4
883,A,Naypyitaw,Normal,Female,Sports and travel,46.11,10,23.055,484.155,05-25-2019,18,,461.09999999999997,4.761904762,23.055,1.5
884,A,Mandalay,Normal,Female,Food and beverages,50.29,1,2.5145,52.8045,06-11-2019,11,Ewallet,50.29,4.761904762,2.5145,1.2
885,B,Mandalay,Member,Female,Fashion accessories,93.51,1,4.6755,98.1855,05-23-2019,19,Credit card,93.51,4.761904762,4.6755,4.4
886,B,Naypyitaw,Normal,Male,Home and lifestyle,48.28,6,14.484,304.164,04-03-2019,12,Credit card,289.68,4.761904762,14.484,2.7
887,C,Naypyitaw,Normal,Female,Electronic accessories,86.44,6,25.932,544.572,06-02-2019,17,,518.64,4.761904762,25.932,7.1
888,C,Yangon,Member,Male,Electronic accessories,9.23,3,1.3845,29.0745,06-04-2019,16,Credit card,27.69,4.761904762,1.3845,9.8
889,C,Yangon,Member,Male,Sports and travel,93.11,8,37.244,782.124,05-24-2019,18,,744.88,4.761904762,37.244,2.9
890,A,Mandalay,Normal,Female,Sports and travel,38.95,1,1.9475,40.8975,06-02-2019,20,Credit card,38.95,4.761904762,1.9475,7.1
891,A,Naypyitaw,Normal,Female,Electronic accessories,56.45,6,16.935,355.635,04-12-2019,13,,338.7,4.761904762,16.935,9.2
892,C,Naypyitaw,Normal,Female,Health and beauty,97.34,8,38.936,817.656,06-03-2019,21,Ewallet,778.7199999999999,4.761904762,38.936,4.5
893,C,Mandalay,Member,Female,Food and beverages,30.51,10,15.255,320.355,06-06-2019,20,Cash,305.1,4.761904762,15.255,7.2
894,A,Mandalay,Member,Male,Home and lifestyle,32.22,1,1.611,33.831,05-02-2019,10,Credit card,32.220000000000006,4.761904762,1.611,5.2
895,A,Yangon,Member,Female,Sports and travel,68.91,4,13.782,289.422,05-24-2019,17,Cash,275.64000000000004,4.761904762,13.782,7.8
896,B,Mandalay,Normal,Male,Health and beauty,45.2,1,2.26,47.46,06-09-2019,17,Ewallet,45.2,4.761904762,2.26,7.3
897,B,Mandalay,Normal,Female,Sports and travel,84.21,10,42.105,884.205,06-02-2019,19,Credit card,842.1,4.761904762,42.105,3.4
898,C,Yangon,Member,Female,Sports and travel,86.59,3,12.9885,272.7585,05-11-2019,17,,259.77000000000004,4.761904762,12.9885,10
899,C,Naypyitaw,Member,Male,Fashion accessories,79.2,10,39.6,831.6,06-17-2019,20,Ewallet,792,4.761904762,39.6,5.6
900,B,Mandalay,Member,Male,Electronic accessories,25.76,7,9.016,189.336,04-18-2019,10,,180.32000000000002,4.761904762,9.016,5.4
901,C,Mandalay,Normal,Female,Home and lifestyle,75.2,1,3.76,78.96,05-23-2019,15,Ewallet,75.19999999999999,4.761904762,3.76,6.4
902,A,Naypyitaw,Normal,Male,Home and lifestyle,88.72,4,17.744,372.624,04-14-2019,18,Cash,354.88,4.761904762,17.744,6.9
903,B,Yangon,Member,Male,Health and beauty,92.27,1,4.6135,96.8835,04-24-2019,13,Credit card,92.27,4.761904762,4.6135,9.9
904,A,Mandalay,Member,Male,Fashion accessories,64.41,6,19.323,405.783,04-04-2019,15,,386.46000000000004,4.761904762,19.323,5.4
905,A,Naypyitaw,Member,Male,Fashion accessories,3.51,10,1.755,36.855,05-17-2019,13,Credit card,35.099999999999994,4.761904762,1.755,8.7
906,C,Mandalay,Member,Male,Sports and travel,16.71,9,7.5195,157.9095,06-21-2019,21,,150.39000000000001,4.761904762,7.5195,3.6
907,C,Mandalay,Member,Male,Sports and travel,75.29,1,3.7645,79.0545,04-01-2019,11,Cash,75.29,4.761904762,3.7645,9.7
908,B,Yangon,Member,Female,Sports and travel,68.93,8,27.572,579.012,05-14-2019,18,Ewallet,551.4399999999999,4.761904762,27.572,4.6
909,B,Naypyitaw,Member,Male,Home and lifestyle,100.8,10,50.4,1058.4,05-10-2019,15,Cash,1008.0000000000001,4.761904762,50.4,7.7
910,A,Naypyitaw,Member,Female,Electronic accessories,84.78,6,25.434,534.114,04-14-2019,21,Credit card,508.68,4.761904762,25.434,4.7
911,B,Mandalay,Member,Female,Electronic accessories,37.12,8,14.848,311.808,05-22-2019,17,,296.96,4.761904762,14.848,3.1
912,B,Yangon,Member,Male,Fashion accessories,5.34,9,2.403,50.463,06-04-2019,14,Ewallet,48.06,4.761904762,2.403,9.9
913,A,Yangon,Normal,Female,Food and beverages,54.21,9,24.3945,512.2845,06-09-2019,20,Credit card,487.89,4.761904762,24.3945,8.9
914,B,Yangon,Member,Female,Sports and travel,68.99,4,13.798,289.758,05-23-2019,10,Credit card,275.96,4.761904762,13.798,9
915,A,Mandalay,Normal,Female,Fashion accessories,11.29,5,2.8225,59.2725,06-22-2019,13,Cash,56.45,4.761904762,2.8225,4.4
916,C,Naypyitaw,Normal,Male,Electronic accessories,87.55,3,13.1325,275.7825,04-10-2019,11,Ewallet,262.65000000000003,4.761904762,13.1325,9.3
917,C,Mandalay,Member,Female,Health and beauty,95.38,8,38.152,801.192,05-09-2019,10,,763.04,4.761904762,38.152,2.2
918,A,Mandalay,Member,Female,Health and beauty,82.88,3,12.432,261.072,04-07-2019,12,Ewallet,248.64000000000001,4.761904762,12.432,8.2
919,B,Yangon,Normal,Female,Electronic accessories,37.87,5,9.4675,198.8175,06-27-2019,9,Credit card,189.35,4.761904762,9.4675,3.8
920,A,Yangon,Member,Male,Electronic accessories,15.95,9,7.1775,150.7275,04-11-2019,10,Ewallet,143.54999999999998,4.761904762,7.1775,4.6
921,A,Yangon,Member,Male,Health and beauty,50.88,5,12.72,267.12,04-19-2019,11,Ewallet,254.4,4.761904762,12.72,8.6
922,A,Yangon,Normal,Female,Sports and travel,52.52,2,5.252,110.292,06-12-2019,12,Cash,105.04,4.761904762,5.252,8.9
923,A,Naypyitaw,Normal,Female,Food and beverages,98.52,9,44.334,931.014,06-15-2019,14,Ewallet,886.6800000000001,4.761904762,44.334,8.3
924,C,Naypyitaw,Member,Male,Food and beverages,84.82,8,33.928,712.488,05-19-2019,14,Credit card,678.5600000000001,4.761904762,33.928,9.4
925,C,Mandalay,Normal,Female,Home and lifestyle,93.05,1,4.6525,97.7025,04-19-2019,11,,93.05,4.761904762,4.6525,2.8
926,C,Naypyitaw,Normal,Female,Home and lifestyle,74.87,10,37.435,786.135,04-07-2019,11,Ewallet,748.7,4.761904762,37.435,1.6
927,C,Mandalay,Member,Female,Fashion accessories,54.15,6,16.245,341.145,06-06-2019,17,Ewallet,324.9,4.761904762,16.245,6.9
928,A,Naypyitaw,Member,Male,Fashion accessories,56.47,9,25.4115,533.6415,04-10-2019,12,Credit card,508.22999999999996,4.761904762,25.4115,3.6
929,C,Mandalay,Normal,Male,Fashion accessories,21.17,3,3.1755,66.6855,05-06-2019,11,,63.510000000000005,4.761904762,3.1755,3.4
930,B,Naypyitaw,Member,Male,Sports and travel,98.33,8,39.332,825.972,04-02-2019,17,Cash,786.64,4.761904762,39.332,1.8
931,B,Naypyitaw,Member,Female,Electronic accessories,21.88,7,7.658,160.818,06-04-2019,10,,153.16000000000003,4.761904762,7.658,4.5
932,A,Yangon,Normal,Male,Food and beverages,7.66,9,3.447,72.387,06-13-2019,15,,68.94,4.761904762,3.447,7.5
933,B,Yangon,Member,Male,Food and beverages,35.69,3,5.3535,112.4235,05-19-2019,15,Ewallet,107.07000000000001,4.761904762,5.3535,9.5
934,B,Yangon,Normal,Female,Food and beverages,96.33,9,43.3485,910.3185,06-29-2019,20,Credit card,866.97,4.761904762,43.3485,6.8
935,C,Mandalay,Member,Female,Home and lifestyle,80.57,8,32.228,676.788,06-10-2019,10,Ewallet,644.5600000000001,4.761904762,32.228,5.9
936,C,Yangon,Normal,Female,Health and beauty,96.78,8,38.712,812.952,04-07-2019,20,Cash,774.24,4.761904762,38.712,6.2
937,C,Yangon,Normal,Male,Health and beauty,81.01,1,4.0505,85.0605,06-17-2019,18,,81.01,4.761904762,4.0505,3.3
938,C,Naypyitaw,Normal,Female,Sports and travel,52.54,6,15.762,331.002,04-18-2019,15,,315.24,4.761904762,15.762,2.6
939,C,Naypyitaw,Member,Female,Health and beauty,22.85,5,5.7125,119.9625,05-18-2019,14,Credit card,114.25,4.761904762,5.7125,5.6
940,C,Naypyitaw,Member,Female,Home and lifestyle,24.4,3,3.66,76.86,05-16-2019,18,Credit card,73.2,4.761904762,3.66,5.6
941,A,Mandalay,Member,Male,Home and lifestyle,44.03,3,6.6045,138.6945,06-07-2019,15,,132.09,4.761904762,6.6045,4.6
942,B,Naypyitaw,Normal,Male,Electronic accessories,16.47,7,5.7645,121.0545,05-18-2019,14,,115.29,4.761904762,5.7645,6.7
943,C,Naypyitaw,Normal,Male,Food and beverages,76.82,9,34.569,725.949,04-23-2019,16,,691.38,4.761904762,34.569,6
944,B,Naypyitaw,Member,Female,Health and beauty,83.76,7,29.316,615.636,06-17-2019,13,Cash,586.3199999999999,4.761904762,29.316,7.3
945,A,Mandalay,Member,Female,Electronic accessories,95.75,9,43.0875,904.8375,06-06-2019,19,Cash,861.75,4.761904762,43.0875,2.7
946,C,Naypyitaw,Member,Female,Electronic accessories,56.13,8,22.452,471.492,06-14-2019,20,Ewallet,449.04,4.761904762,22.452,6.2
947,C,Naypyitaw,Member,Male,Home and lifestyle,1.75,6,0.525,11.025,06-20-2019,12,Credit card,10.5,4.761904762,0.525,2.4
948,C,Mandalay,Normal,Female,Electronic accessories,47.73,8,19.092,400.932,05-10-2019,21,Ewallet,381.84000000000003,4.761904762,19.092,1.5
949,C,Naypyitaw,Member,Female,Electronic accessories,10.77,7,3.7695,79.1595,05-17-2019,20,Ewallet,75.39,4.761904762,3.7695,2.9
950,B,Mandalay,Member,Male,Home and lifestyle,72.45,2,7.245,152.145,04-06-2019,11,Credit card,144.9,4.761904762,7.245,3
951,A,Naypyitaw,Normal,Male,Home and lifestyle,49.53,9,22.2885,468.0585,04-24-2019,16,Ewallet,445.77,4.761904762,22.2885,7.8
952,B,Naypyitaw,Normal,Female,Home and lifestyle,25.04,8,10.016,210.336,05-26-2019,9,Credit card,200.32000000000002,4.761904762,10.016,9.8
953,A,Naypyitaw,Normal,Female,Electronic accessories,91.54,2,9.154,192.234,04-10-2019,18,,183.08,4.761904762,9.154,8.4
954,B,Naypyitaw,Member,Male,Electronic accessories,43.04,2,4.304,90.384,04-12-2019,16,Ewallet,86.08,4.761904762,4.304,5.1
955,A,Naypyitaw,Normal,Female,Sports and travel,22.55,7,7.8925,165.7425,05-14-2019,16,Ewallet,157.85,4.761904762,7.8925,1.5
956,B,Mandalay,Normal,Female,Electronic accessories,23.57,3,3.5355,74.2455,05-10-2019,20,Cash,70.71000000000001,4.761904762,3.5355,8.6
957,B,Mandalay,Member,Female,Health and beauty,80.63,6,24.189,507.969,05-09-2019,19,Credit card,483.78,4.761904762,24.189,7.9
958,A,Mandalay,Member,Female,Health and beauty,86.13,5,21.5325,452.1825,04-08-2019,13,,430.65,4.761904762,21.5325,1.1
959,B,Yangon,Normal,Female,Electronic accessories,2.64,9,1.188,24.948,06-10-2019,15,,23.76,4.761904762,1.188,4.8
960,A,Yangon,Member,Female,Home and lifestyle,82.4,6,24.72,519.12,06-03-2019,9,Credit card,494.4,4.761904762,24.72,9.7
961,C,Yangon,Member,Male,Home and lifestyle,18.93,5,4.7325,99.3825,06-12-2019,14,Cash,94.64999999999999,4.761904762,4.7325,3.7
962,C,Yangon,Normal,Male,Electronic accessories,66.18,1,3.309,69.489,06-01-2019,10,Ewallet,66.18,4.761904762,3.309,5
963,C,Yangon,Normal,Male,Electronic accessories,67.57,1,3.3785,70.9485,04-10-2019,12,,67.57,4.761904762,3.3785,8.4
964,B,Naypyitaw,Normal,Male,Home and lifestyle,43.33,4,8.666,181.986,05-06-2019,17,Cash,173.32,4.761904762,8.666,10
965,B,Mandalay,Member,Female,Fashion accessories,53.42,8,21.368,448.728,04-08-2019,15,Credit card,427.36,4.761904762,21.368,2.9
966,C,Yangon,Normal,Male,Electronic accessories,24.65,3,3.6975,77.6475,06-29-2019,16,Credit card,73.94999999999999,4.761904762,3.6975,4.4
967,A,Naypyitaw,Normal,Male,Electronic accessories,72.53,1,3.6265,76.1565,05-01-2019,19,,72.53,4.761904762,3.6265,6.2
968,B,Naypyitaw,Normal,Male,Fashion accessories,99.67,9,44.8515,941.8815,04-30-2019,9,Ewallet,897.03,4.761904762,44.8515,3.8
969,A,Naypyitaw,Normal,Female,Electronic accessories,56.08,9,25.236,529.956,05-08-2019,10,Cash,504.72,4.761904762,25.236,5.7
970,B,Naypyitaw,Normal,Female,Fashion accessories,6.59,2,0.659,13.839,04-03-2019,19,Cash,13.18,4.761904762,0.659,4.2
971,C,Mandalay,Member,Male,Home and lifestyle,27.25,9,12.2625,257.5125,05-11-2019,17,,245.25,4.761904762,12.2625,1.4
972,C,Yangon,Member,Female,Fashion accessories,65.65,3,9.8475,206.7975,06-26-2019,12,Ewallet,196.95000000000002,4.761904762,9.8475,4.4
973,A,Yangon,Member,Male,Health and beauty,1.62,7,0.567,11.907,04-05-2019,18,,11.34,4.761904762,0.567,5.5
974,C,Yangon,Member,Male,Electronic accessories,15.36,7,5.376,112.896,04-07-2019,13,Credit card,107.52,4.761904762,5.376,1.8
975,B,Naypyitaw,Member,Male,Electronic accessories,14.52,2,1.452,30.492,04-26-2019,9,Ewallet,29.04,4.761904762,1.452,6.1
976,A,Mandalay,Normal,Male,Fashion accessories,36.12,5,9.03,189.63,06-12-2019,11,,180.6,4.761904762,9.03,8.3
977,A,Mandalay,Member,Female,Electronic accessories,16.61,7,5.8135,122.0835,06-12-2019,13,Ewallet,116.27,4.761904762,5.8135,3.5
978,C,Yangon,Member,Female,Fashion accessories,4.7,3,0.705,14.805,04-18-2019,13,Cash,14.1,4.761904762,0.705,8.9
979,B,Naypyitaw,Member,Female,Fashion accessories,54.43,7,19.0505,400.0605,04-26-2019,15,Ewallet,381.01,4.761904762,19.0505,2.7
980,C,Yangon,Normal,Male,Food and beverages,27.11,2,2.711,56.931,05-18-2019,12,Ewallet,54.22,4.761904762,2.711,9.9
981,B,Mandalay,Member,Female,Fashion accessories,62.26,3,9.339,196.119,04-29-2019,16,Ewallet,186.78,4.761904762,9.339,1.7
982,A,Naypyitaw,Normal,Male,Home and lifestyle,64.65,4,12.93,271.53,06-19-2019,13,Credit card,258.59999999999997,4.761904762,12.93,7.3
983,B,Yangon,Member,Female,Electronic accessories,95.33,10,47.665,1000.965,04-13-2019,12,Cash,953.3000000000001,4.761904762,47.665,5.1
984,B,Naypyitaw,Member,Female,Food and beverages,83.79,8,33.516,703.836,04-30-2019,16,,670.32,4.761904762,33.516,9.6
985,B,Naypyitaw,Member,Female,Health and beauty,99.44,7,34.804,730.884,06-29-2019,11,,696.08,4.761904762,34.804,4.1
986,B,Mandalay,Member,Male,Fashion accessories,96.22,2,9.622,202.062,05-15-2019,9,Ewallet,192.44,4.761904762,9.622,6.1
987,A,Yangon,Member,Male,Sports and travel,11.12,3,1.668,35.028,04-13-2019,13,Cash,33.36,4.761904762,1.668,9.3
988,A,Yangon,Normal,Male,Home and lifestyle,73.53,5,18.3825,386.0325,05-14-2019,9,Cash,367.65000000000003,4.761904762,18.3825,1.2
989,B,Mandalay,Normal,Female,Health and beauty,63.72,9,28.674,602.154,04-17-2019,17,Ewallet,573.48,4.761904762,28.674,2.7
990,C,Yangon,Member,Male,Health and beauty,76.87,1,3.8435,80.7135,05-20-2019,11,Cash,76.86999999999999,4.761904762,3.8435,4.5
991,A,Yangon,Member,Female,Health and beauty,24.59,6,7.377,154.917,05-18-2019,15,,147.54,4.761904762,7.377,3.8
992,B,Yangon,Normal,Male,Fashion accessories,38.98,5,9.745,204.645,06-29-2019,12,Cash,194.9,4.761904762,9.745,3.1
993,C,Naypyitaw,Member,Female,Health and beauty,65.75,8,26.3,552.3,06-19-2019,16,Ewallet,526,4.761904762,26.3,7.3
994,A,Yangon,Member,Female,Electronic accessories,51.66,5,12.915,271.215,05-30-2019,15,Ewallet,258.29999999999995,4.761904762,12.915,2.8
995,B,Yangon,Normal,Female,Electronic accessories,38.43,1,1.9215,40.3515,04-19-2019,19,,38.43,4.761904762,1.9215,5.9
996,B,Naypyitaw,Member,Female,Electronic accessories,10.01,1,0.5005,10.5105,05-16-2019,20,Ewallet,10.01,4.761904762,0.5005,1.6
997,B,Mandalay,Member,Male,Home and lifestyle,69.51,10,34.755,729.855,05-24-2019,11,Credit card,695.1,4.761904762,34.755,1.6
998,C,Naypyitaw,Member,Female,Home and lifestyle,87.72,10,43.86,921.06,05-03-2019,14,Ewallet,877.1999999999999,4.761904762,43.86,1.3
999,C,Yangon,Normal,Female,Sports and travel,92.89,1,4.6445,97.5345,04-14-2019,13,,92.89,4.761904762,4.6445,6.9
1000,A,Mandalay,Normal,Female,Sports and travel,49.77,8,19.908,418.068,05-09-2019,10,Cash,398.15999999999997,4.761904762,19.908,9.3
1001,B,Naypyitaw,Member,Female,Sports and travel,82.73,2,8.273,173.733,05-05-2019,14,,165.46,4.761904762,8.273,4.9
1002,C,Mandalay,Normal,Female,Food and beverages,7.36,1,0.368,7.728,06-21-2019,17,Ewallet,7.359999999999999,4.761904762,0.368,1.2
1003,C,Mandalay,Normal,Male,Fashion accessories,44.23,6,13.269,278.649,04-25-2019,20,Cash,265.38,4.761904762,13.269,8.4
1004,C,Mandalay,Member,Male,Electronic accessories,63.18,9,28.431,597.051,04-14-2019,21,Cash,568.62,4.761904762,28.431,4.3
1005,C,Yangon,Normal,Male,Health and beauty,10.07,9,4.5315,95.1615,04-24-2019,14,Cash,90.63000000000001,4.761904762,4.5315,9.2
1006,B,Mandalay,Normal,Male,Health and beauty,74.67,5,18.6675,392.0175,05-03-2019,13,Cash,373.34999999999997,4.761904762,18.6675,1.9
1007,A,Mandalay,Normal,Male,Food and beverages,15.22,6,4.566,95.886,05-10-2019,14,,91.32,4.761904762,4.566,3.3
1008,A,Naypyitaw,Member,Female,Sports and travel,56.79,1,2.8395,59.6295,06-03-2019,13,Ewallet,56.79,4.761904762,2.8395,2.8
1009,A,Naypyitaw,Normal,Female,Home and lifestyle,61.33,3,9.1995,193.1895,05-10-2019,21,Cash,183.99,4.761904762,9.1995,7.7
1010,A,Mandalay,Member,Male,Fashion accessories,51.36,8,20.544,431.424,04-06-2019,19,Ewallet,410.88,4.761904762,20.544,4.5
1011,A,Mandalay,Normal,Male,Home and lifestyle,94.76,7,33.166,696.486,05-28-2019,17,Ewallet,663.3199999999999,4.761904762,33.166,3
1012,C,Mandalay,Normal,Male,Food and beverages,45.38,3,6.807,142.947,06-05-2019,11,,136.14000000000001,4.761904762,6.807,5.9
1013,C,Naypyitaw,Member,Male,Electronic accessories,6.15,7,2.1525,45.2025,05-22-2019,21,Cash,43.05,4.761904762,2.1525,3.6
1014,C,Naypyitaw,Member,Female,Fashion accessories,56.8,9,25.56,536.76,05-17-2019,9,Cash,511.2,4.761904762,25.56,7.1
1015,C,Mandalay,Member,Female,Home and lifestyle,88.53,3,13.2795,278.8695,05-13-2019,13,Ewallet,265.59000000000003,4.761904762,13.2795,1.1
1016,C,Naypyitaw,Member,Female,Health and beauty,9.08,8,3.632,76.272,06-25-2019,15,Credit card,72.64,4.761904762,3.632,9.5
1017,A,Mandalay,Normal,Male,Fashion accessories,16.61,10,8.305,174.405,04-28-2019,14,,166.1,4.761904762,8.305,7.9
1018,B,Mandalay,Normal,Male,Fashion accessories,99.85,10,49.925,1048.425,06-02-2019,16,Credit card,998.5,4.761904762,49.925,9.9
1019,C,Yangon,Member,Female,Electronic accessories,98.1,8,39.24,824.04,06-23-2019,13,Cash,784.8,4.761904762,39.24,2.7
1020,A,Mandalay,Normal,Male,Sports and travel,37.7,10,18.85,395.85,05-30-2019,15,Credit card,377,4.761904762,18.85,4.4
1021,A,Mandalay,Member,Female,Fashion accessories,76.91,5,19.2275,403.7775,04-22-2019,11,Cash,384.54999999999995,4.761904762,19.2275,7.5
1022,B,Yangon,Normal,Female,Sports and travel,13.97,6,4.191,88.011,04-09-2019,12,Ewallet,83.82,4.761904762,4.191,6.1
1023,C,Yangon,Normal,Male,Food and beverages,85.35,1,4.2675,89.6175,05-05-2019,14,Ewallet,85.35000000000001,4.761904762,4.2675,3
1024,B,Yangon,Normal,Male,Health and beauty,70.53,10,35.265,740.565,04-16-2019,18,Cash,705.3000000000001,4.761904762,35.265,7
1025,C,Mandalay,Member,Female,Sports and travel,79.69,4,15.938,334.698,06-07-2019,11,,318.76,4.761904762,15.938,2.8
1026,B,Yangon,Member,Female,Fashion accessories,60.94,4,12.188,255.948,04-13-2019,21,,243.76000000000002,4.761904762,12.188,2
1027,A,Mandalay,Member,Male,Health and beauty,61.04,5,15.26,320.46,04-22-2019,19,Cash,305.2,4.761904762,15.26,7.3
1028,B,Naypyitaw,Member,Female,Sports and travel,52.82,3,7.923,166.383,05-02-2019,11,Credit card,158.46,4.761904762,7.923,5.6
1029,C,Yangon,Normal,Female,Health and beauty,90.27,4,18.054,379.134,06-20-2019,15,,361.08000000000004,4.761904762,18.054,2.6
1030,C,Yangon,Member,Male,Health and beauty,4.26,6,1.278,26.838,06-25-2019,20,Credit card,25.560000000000002,4.761904762,1.278,7.7
1031,C,Mandalay,Member,Female,Home and lifestyle,38.44,4,7.688,161.448,05-27-2019,14,,153.76000000000002,4.761904762,7.688,9.9
1032,B,Mandalay,Member,Male,Food and beverages,46.75,6,14.025,294.525,05-06-2019,17,Cash,280.5,4.761904762,14.025,2.8
1033,B,Naypyitaw,Normal,Female,Food and beverages,4.71,7,1.6485,34.6185,04-21-2019,20,Ewallet,32.97,4.761904762,1.6485,6
1034,B,Yangon,Member,Male,Health and beauty,4.12,10,2.06,43.26,04-19-2019,19,Cash,41.199999999999996,4.761904762,2.06,5
1035,B,Yangon,Member,Female,Food and beverages,100.01,9,45.0045,945.0945,05-22-2019,15,Cash,900.09,4.761904762,45.0045,8
1036,B,Yangon,Normal,Female,Health and beauty,68.77,7,24.0695,505.4595,05-04-2019,17,,481.39,4.761904762,24.0695,5.7
1037,B,Yangon,Member,Female,Sports and travel,70.51,5,17.6275,370.1775,05-22-2019,14,Cash,352.55,4.761904762,17.6275,5.2
1038,B,Mandalay,Member,Female,Fashion accessories,36.1,8,14.44,303.24,06-09-2019,9,Credit card,288.8,4.761904762,14.44,9.8
1039,B,Naypyitaw,Normal,Female,Fashion accessories,100.42,2,10.042,210.882,06-17-2019,16,,200.84,4.761904762,10.042,5
1040,A,Naypyitaw,Normal,Male,Health and beauty,65.82,9,29.619,621.999,04-24-2019,10,,592.38,4.761904762,29.619,3
1041,B,Naypyitaw,Normal,Male,Home and lifestyle,76.51,8,30.604,642.684,04-15-2019,9,Cash,612.0799999999999,4.761904762,30.604,7.9
1042,B,Yangon,Normal,Male,Food and beverages,7.49,9,3.3705,70.7805,04-05-2019,9,Ewallet,67.41,4.761904762,3.3705,2.8
1043,C,Yangon,Normal,Female,Food and beverages,29.65,1,1.4825,31.1325,05-18-2019,12,Credit card,29.65,4.761904762,1.4825,9.4
1044,C,Mandalay,Member,Male,Food and beverages,81.34,4,16.268,341.628,05-15-2019,12,Cash,325.36,4.761904762,16.268,7.5
1045,B,Mandalay,Normal,Male,Fashion accessories,41.3,7,14.455,303.555,05-27-2019,10,Cash,289.1,4.761904762,14.455,9.1
1046,C,Mandalay,Normal,Male,Electronic accessories,12.18,5,3.045,63.945,05-17-2019,15,Credit card,60.9,4.761904762,3.045,9.1
1047,A,Naypyitaw,Member,Female,Sports and travel,66.15,6,19.845,416.745,04-26-2019,21,Ewallet,396.9,4.761904762,19.845,6.9
1048,C,Yangon,Member,Male,Electronic accessories,4.16,9,1.872,39.312,04-24-2019,9,,37.44,4.761904762,1.872,4.8
1049,A,Mandalay,Normal,Male,Electronic accessories,48.06,4,9.612,201.852,04-13-2019,16,Credit card,192.24,4.761904762,9.612,6.7
1050,B,Naypyitaw,Member,Female,Fashion accessories,19.24,10,9.62,202.02,06-06-2019,10,,192.4,4.761904762,9.62,2.3
1051,A,Mandalay,Normal,Male,Home and lifestyle,95.27,2,9.527,200.067,04-04-2019,11,Credit card,190.54000000000002,4.761904762,9.527,1.4
1052,C,Mandalay,Normal,Male,Home and lifestyle,13.99,10,6.995,146.895,04-30-2019,18,Ewallet,139.9,4.761904762,6.995,5.1
1053,B,Naypyitaw,Normal,Female,Sports and travel,26.27,6,7.881,165.501,06-23-2019,17,Cash,157.62,4.761904762,7.881,7.3
1054,A,Mandalay,Normal,Male,Home and lifestyle,35.2,1,1.76,36.96,06-04-2019,13,Credit card,35.2,4.761904762,1.76,7.4
1055,A,Yangon,Normal,Female,Food and beverages,93.46,3,14.019,294.399,05-24-2019,19,Cash,280.38,4.761904762,14.019,2.4
1056,A,Mandalay,Member,Female,Fashion accessories,28.77,10,14.385,302.085,05-08-2019,12,,287.7,4.761904762,14.385,3.7
1057,A,Naypyitaw,Member,Male,Electronic accessories,92.9,5,23.225,487.725,05-30-2019,16,Cash,464.5,4.761904762,23.225,1.5
1058,B,Naypyitaw,Member,Male,Home and lifestyle,56.58,2,5.658,118.818,04-28-2019,17,,113.16,4.761904762,5.658,7.7
1059,A,Naypyitaw,Member,Female,Home and lifestyle,49.62,5,12.405,260.505,06-01-2019,20,Ewallet,248.1,4.761904762,12.405,6.7
1060,A,Naypyitaw,Normal,Female,Home and lifestyle,40.71,1,2.0355,42.7455,06-25-2019,13,Credit card,40.71,4.761904762,2.0355,4.9
1061,B,Naypyitaw,Member,Male,Food and beverages,54.21,5,13.5525,284.6025,05-01-2019,19,,271.05,4.761904762,13.5525,1.6
1062,B,Yangon,Member,Male,Home and lifestyle,75.04,6,22.512,472.752,04-04-2019,21,Credit card,450.24,4.761904762,22.512,8.2
1063,C,Yangon,Normal,Female,Home and lifestyle,45.23,2,4.523,94.983,05-13-2019,20,Ewallet,90.46000000000001,4.761904762,4.523,7.5
1064,A,Naypyitaw,Normal,Female,Home and lifestyle,72.62,1,3.631,76.251,05-10-2019,21,Cash,72.62,4.761904762,3.631,9.3
1065,A,Naypyitaw,Member,Female,Sports and travel,67.33,4,13.466,282.786,05-30-2019,15,Credit card,269.32,4.761904762,13.466,5.6
1066,C,Naypyitaw,Normal,Male,Health and beauty,73.33,6,21.999,461.979,05-29-2019,12,,439.97999999999996,4.761904762,21.999,5.7
1067,A,Naypyitaw,Member,Female,Fashion accessories,24.2,4,4.84,101.64,05-19-2019,12,Cash,96.8,4.761904762,4.84,5.4
1068,B,Mandalay,Member,Female,Fashion accessories,7.81,1,0.3905,8.2005,05-20-2019,20,Ewallet,7.81,4.761904762,0.3905,2.6
1069,B,Yangon,Normal,Male,Home and lifestyle,6.63,7,2.3205,48.7305,04-10-2019,21,Cash,46.41,4.761904762,2.3205,1.1
1070,B,Mandalay,Normal,Male,Food and beverages,49.37,10,24.685,518.385,06-11-2019,19,Cash,493.7,4.761904762,24.685,4.8
